text,label
Now permit Patty is acting like she's the victim cuz it backfired. This is why you use your brain and do what's right instead of following others. Cuz in the end you only have yourself to blame.,0
Im just happy that the lil girl got to go to disneyland and that woman got what she deserved 🍵🍵,0
Remember when SNL used the baby gloves when portraying Hillary. How did that work out for ya.,0
wow people that dont tip correctly are the fucking scum of the earth I hope that bitch gets aids,1
"You just froze a baby! ""Genital Warts"".....",0
I feel like Bernie doesn't deserve to be ridiculed like this.,0
"$1,600 for a apartment damn that’s more than my rent and I live in a house",1
"Absolutely a perfect Trump tangent at 3:15 - 3:40! Lmaoooo...Alec Baldwin's portrayal of Trump is so good, that he actually pissed Trump off (of course, he Tweeted his anger). HE DESERVES AN OSCAR!!!",0
Aw man I just learned the judge passed away already :(,0
Throw the book at him sentence him for max lol I love it,0
my black brothers come over to sweden,0
"Girl ended up with a foot in the ass, and is probably known throughout the community",1
"I don't know what pisses me off more, these people or the fact YouTube suggests stuff like this all the time.",1
The white version of Philip Banks right there,0
"She is 100% right. They are being racist while trying prove Trump is not a racist 🤦🏻‍♀️
Cohen knows trump personally, that black lady who works for him didn’t know him personally. Shut the fuck up.",1
you are comparing hinduisum from shit,1
those idiots look like they still use beta max video......   stupid back woods folk,1
"let me get this right... he was handed $50 for a bill of $42 and instead of offering change he just fucked off. then when he was asked to give the money back, he's the one that started getting shirty... ""foot in your ass"" comment asside, I think they're dead right. How many people has he ripped off like this? people that might feel too awkward to ask for it back?",1
It's not true blacks can't afford to own anything. I probably watched too much porn. I see lots of whites  owned by those BBC. And the whites love every drop of it.,1
Should have fired that black guy he seemed like the disrespectful one,0
"Those 2 ladies were kinda annoying


Edit: the first one",0
Lmao. The tape did no good at all!,0
Did the people who work there post the video?? Who posted? o.o,0
What does adios means ??,0
Ben is a drunken dick,1
Creationism is a focus on pre-college education because their tomfoolery is not worthy of any academic respect at the University level.,0
To raise the bail only because she used a Spanish word for good bye is racist and an abuse of power.,0
"Woman: *Calls police on innocent girl*
Me: Really? Why are you being racist?
Woman: I'm no-
Me: Save it for the judge",0
"Well, I now know where to buy my next car. They aren't selling shit, those cars must be like super cheap!",1
I just want to slap that girl I’m white so there want be a hate crime,0
"Democrats come to the table with dirty and unclean hands. Their party is filled with racists, bigots and minority supremacists. (NAACP, La Raza, The National Black Caucus, the Hispanic caucus, The Nation of Islam, all the ethnic power groups on college campuses, etc.)",1
Base is missing ........all religions lead to god that says Hinduism,0
help what parents are voting for donald trump what do I do?,0
"She knows what he's capable of. You don't fuck off a judge.....she had everything coming to her, I would have made it even more harsh with that fucking attitude",1
Can he really do that? Seems personal instead of being an enforcer of the law,0
"Fuck everything else...which is the oldest!! The older= the better
Hinduism ( my sanatana dharma) is the oldest more than 5000 years old whereas this dumbass Abraham is just another pedofile who is just popular!! We are the best! Because we don't force anyone under our religion but make this a way of life
Now fuck with your dumb questions!!",1
"Hilarious, I laughed a lot. God help America, remember our first presidents prayers.",0
Why the cops so nervous? What is she gonna do? They never encountered government plates before.,0
some one needs to protect this poor guy the way he is speaking the truth no wonder no i can barely find anything positive about him in google,0
This the same shit as well i have a black friend i can’t be racist,1
Hahahaha I wonder if these people ever watch this again and feel terrible about themselves. I bet yes.,0
they understand time behind bars!,0
This has never stopped.  But now with video;  we can observe and record them.,0
just like people don't recognize their racist in these situations.... people who say race card... also don't recognize racism.....,0
My my my!! What in the world is this all about... my mind is blown way..,0
loud? lady why,0
"Never fuck with the wrong people
Cuz the wrong people will fuck you back!",1
"I have no predefined purpose. My existence on this earth is random and what I do with it is my choice alone. I find happiness in the people I love, the places I visit, the things I see. Once I’ve accepted that my life is finite there is all the more reason to make the most of it. Being an atheist doesn’t mean you lose a sense of purpose at all",0
"The judge is a power hungry POS, anyone that supports this scums ucking moron or anyone else like him is just plain stupid, just like the commie news network fn retards.",1
"For white America who don't get it ,this is an example of what we black people call a "" token negro "" .",1
I bet she is going to recommend these two officers for a well deserved promotion for doing their jobs - that’s why she asked for their information.,0
"Just great, I love Alec Baldwin!!!!!!",0
This is why black people need to stop loading their guns and begin to load their brains in school,0
Hold up she looks like the girl that wouldn’t let the black man into his apartment and wanted to sleep with him,0
"There is a lot of misinformation in this video. Read the quran and judge 
https://quranenc.com/ar/browse/english_saheeh",0
"What the fuck is wrong with adios? Unprofessional judge, letting his own emotions affect his verdict",1
voting for either of them is the worse of the two evils Trump is crazy and Kinda a racist sexist rapist But Hillary is crazy and She covers up for the rape victims of her husband and even trashes them,1
